AR	2015-11-18 12:29:46 -0500	1447867786819	unknown:87;;on_foot:8;;walking:8;;still:4;;in_vehicle:2
AR	2015-11-18 12:30:16 -0500	1447867816097	unknown:92;;in_vehicle:6;;still:2
AR	2015-11-18 12:30:40 -0500	1447867840483	unknown:39;;on_foot:35;;walking:35;;still:17;;in_vehicle:10
AR	2015-11-18 12:31:09 -0500	1447867869762	unknown:52;;still:21;;on_foot:16;;walking:14;;in_vehicle:10;;on_bicycle:2;;running:2
AR	2015-11-18 12:31:13 -0500	1447867873592	tilting:100
AR	2015-11-18 12:31:29 -0500	1447867889139	on_foot:41;;walking:37;;unknown:33;;still:19;;in_vehicle:8;;running:4
AR	2015-11-18 12:31:32 -0500	1447867892959	on_foot:62;;walking:38;;running:23;;on_bicycle:15;;unknown:15;;in_vehicle:8
AR	2015-11-18 12:31:36 -0500	1447867896776	on_foot:85;;walking:77;;unknown:15;;running:8
AR	2015-11-18 12:31:40 -0500	1447867900593	on_foot:100;;walking:92;;running:8
AR	2015-11-18 12:31:52 -0500	1447867912875	tilting:100
AR	2015-11-18 12:31:56 -0500	1447867916512	tilting:100
AR	2015-11-18 12:32:08 -0500	1447867928487	on_foot:60;;unknown:34;;walking:34;;running:26;;still:6
AR	2015-11-18 12:32:12 -0500	1447867932302	on_foot:85;;walking:85;;in_vehicle:8;;unknown:8
AR	2015-11-18 12:32:27 -0500	1447867947896	unknown:66;;on_foot:16;;walking:16;;still:12;;on_bicycle:8
AR	2015-11-18 12:32:52 -0500	1447867972220	unknown:73;;on_foot:21;;walking:21;;on_bicycle:6
AR	2015-11-18 12:33:11 -0500	1447867991395	on_foot:73;;walking:50;;running:23;;still:16;;in_vehicle:10;;on_bicycle:2
AR	2015-11-18 12:33:15 -0500	1447867995217	on_foot:100;;running:92;;walking:8
AR	2015-11-18 12:33:44 -0500	1447868024473	unknown:68;;on_foot:29;;walking:29;;in_vehicle:2;;still:2
AR	2015-11-18 12:33:49 -0500	1447868029412	tilting:100
AR	2015-11-18 12:33:57 -0500	1447868037980	tilting:100
AR	2015-11-18 12:34:05 -0500	1447868045099	tilting:100
AR	2015-11-18 12:34:05 -0500	1447868045156	on_foot:52;;walking:50;;in_vehicle:21;;unknown:15;;on_bicycle:10;;still:2;;running:2
AR	2015-11-18 12:34:10 -0500	1447868050544	on_foot:62;;on_bicycle:38;;running:38;;walking:23
AR	2015-11-18 12:34:27 -0500	1447868067242	on_foot:85;;walking:77;;on_bicycle:14;;running:8;;unknown:2
AR	2015-11-18 12:34:31 -0500	1447868071059	on_foot:100;;walking:77;;running:23
AR	2015-11-18 12:34:35 -0500	1447868075483	on_foot:100;;walking:77;;running:23
AR	2015-11-18 12:34:39 -0500	1447868079292	on_foot:100;;walking:92;;running:8
AR	2015-11-18 12:34:43 -0500	1447868083225	on_foot:100;;walking:100
AR	2015-11-18 12:34:47 -0500	1447868087040	on_foot:100;;walking:100
AR	2015-11-18 12:34:50 -0500	1447868090845	on_foot:100;;walking:100
AR	2015-11-18 12:34:54 -0500	1447868094700	on_foot:100;;walking:92;;running:8
AR	2015-11-18 12:34:58 -0500	1447868098511	on_foot:100;;walking:100
AR	2015-11-18 12:35:02 -0500	1447868102404	on_foot:100;;walking:92;;running:8
AR	2015-11-18 12:35:06 -0500	1447868106187	on_foot:92;;walking:77;;running:15;;on_bicycle:8
AR	2015-11-18 12:35:09 -0500	1447868109995	on_foot:92;;walking:85;;on_bicycle:8;;running:8
AR	2015-11-18 12:35:13 -0500	1447868113821	on_foot:100;;walking:92;;running:8
AR	2015-11-18 12:35:19 -0500	1447868119230	on_foot:69;;running:38;;on_bicycle:31;;walking:31
AR	2015-11-18 12:35:23 -0500	1447868123053	on_foot:100;;walking:100
AR	2015-11-18 12:35:26 -0500	1447868126878	on_foot:100;;walking:85;;running:15
AR	2015-11-18 12:35:30 -0500	1447868130697	on_foot:100;;walking:85;;running:15
AR	2015-11-18 12:35:34 -0500	1447868134532	on_foot:100;;walking:77;;running:23
AR	2015-11-18 12:35:38 -0500	1447868138356	on_foot:100;;walking:85;;running:15
AR	2015-11-18 12:35:42 -0500	1447868142163	on_foot:85;;walking:77;;on_bicycle:15;;running:8
AR	2015-11-18 12:35:45 -0500	1447868145989	on_foot:92;;walking:85;;on_bicycle:8;;running:8
AR	2015-11-18 12:35:49 -0500	1447868149805	on_foot:100;;walking:100
AR	2015-11-18 12:35:53 -0500	1447868153621	on_foot:92;;walking:77;;running:15;;on_bicycle:8
AR	2015-11-18 12:35:57 -0500	1447868157560	on_foot:92;;walking:92;;on_bicycle:8
AR	2015-11-18 12:36:01 -0500	1447868161397	on_foot:92;;walking:77;;running:15;;on_bicycle:8
